Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,mod name,age,nationality,value_eur,overall,Season
Midfielder,10,,,14.0,57%,,2.0,14.0,17.0,8.0,,43.0,48.0,36.0,7.0,20.0,18.0,,0.0,0,331,33.1,0.0,2.0,0%,0.0,10.0,2,0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0%,1.0,,,,,,,,,Josh Brownhill,23,England,4300000,72,2019-20
Midfielder,14,,,22.0,55%,,7.0,11.0,14.0,9.0,,67.0,54.0,72.0,15.0,3.0,11.0,,0.0,7,777,55.5,3.0,75.0,19%,8.0,46.0,2,0,9,2.0,8,0.0,8.0,0.0,3.0,0.57,4.0,1.0,44.0,18.0,41%,4.0,,,,,,,,,Bruno Fernandes,24,Portugal,49000000,85,2019-20
Midfielder,1,,,0.0,0%,,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,6,6.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Bruno Jordão,20,Portugal,325000,60,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Kean Bryan,22,England,675000,64,2019-20
Midfielder,36,,,82.0,48%,,13.0,23.0,24.0,10.0,,187.0,267.0,286.0,102.0,29.0,51.0,,2.0,7,"1,407",39.08,9.0,164.0,25%,17.0,90.0,6,1,36,2.0,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,40.0,11.0,28%,1.0,,,,,,,,,Emiliano Buendía,22,Argentina,8000000,74,2019-20
Defender,34,9.0,42.0,67.0,63%,0.0,3.0,42.0,122.0,76.0,0.0,156.0,239.0,157.0,19.0,141.0,53.0,0.0,0.0,0,"1,569",46.15,2.0,51.0,20%,3.0,45.0,5,0,32,3.0,0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,Dan Burn,27,England,2400000,71,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Robbie Burton,19,Wales,220000,57,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Matt Butcher,22,England,325000,60,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David Button,30,England,600000,68,2019-20
Defender,17,3.0,23.0,40.0,55%,0.0,5.0,26.0,61.0,33.0,0.0,73.0,97.0,87.0,6.0,43.0,39.0,0.0,0.0,0,636,37.41,0.0,7.0,14%,0.0,15.0,4,0,16,1.0,0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,Sam Byram,25,England,3400000,72,2019-20
Defender,25,7.0,35.0,15.0,53%,0.0,8.0,18.0,111.0,56.0,0.0,98.0,115.0,77.0,4.0,87.0,52.0,0.0,0.0,1,"1,004",40.16,1.0,0.0,0%,0.0,73.0,1,0,14,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Gary Cahill,33,England,4200000,77,2019-20
Forward,36,,,7.0,,,15.0,6.0,36.0,33.0,,,,,,,,,,1,553,15.36,1.0,19.0,,,,9,0,57,13.0,13,4.0,6.0,3.0,2.0,0.36,0.0,0.0,85.0,38.0,45%,17.0,,,,,,,,,Dominic Calvert-Lewin,22,England,12500000,77,2019-20
Midfielder,37,,,51.0,61%,,13.0,18.0,28.0,6.0,,148.0,182.0,194.0,49.0,20.0,39.0,,1.0,2,"1,065",28.78,1.0,24.0,4%,3.0,30.0,6,0,33,3.0,6,0.0,5.0,1.0,0.0,0.16,0.0,0.0,42.0,16.0,38%,3.0,,,,,,,,,Todd Cantwell,21,England,1400000,68,2019-20
Midfielder,30,,,75.0,53%,,6.0,68.0,56.0,31.0,,219.0,186.0,165.0,23.0,49.0,19.0,,0.0,3,"1,434",47.8,4.0,23.0,39%,3.0,112.0,8,0,57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,5%,0.0,,,,,,,,,Etienne Capoue,30,France,12000000,80,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Guido Carrillo,28,Argentina,7000000,75,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Tom Carroll,27,England,2400000,71,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Samir Carruthers,26,Republic of Ireland,800000,66,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scott Carson,33,England,1700000,72,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Cameron Carter-Vickers,21,United States,1700000,69,2019-20
Defender,29,8.0,37.0,41.0,63%,0.0,1.0,25.0,133.0,62.0,1.0,128.0,114.0,83.0,4.0,67.0,53.0,0.0,0.0,0,914,31.52,0.0,1.0,100%,1.0,66.0,7,0,13,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Craig Cathcart,30,Northern Ireland,6000000,76,2019-20
Defender,21,3.0,20.0,53.0,60%,0.0,3.0,22.0,45.0,18.0,0.0,69.0,83.0,73.0,6.0,20.0,29.0,0.0,0.0,1,593,28.24,0.0,72.0,21%,1.0,29.0,1,0,16,0.0,1,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,Cédric Soares,27,Portugal,7500000,76,2019-20
Defender,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Trevoh Chalobah,19,England,1500000,67,2019-20
Defender,14,3.0,15.0,26.0,38%,0.0,4.0,16.0,41.0,25.0,0.0,69.0,77.0,69.0,11.0,37.0,31.0,0.0,0.0,1,796,56.86,4.0,34.0,12%,0.0,35.0,5,0,18,0.0,1,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,Calum Chambers,24,England,8000000,75,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,James Chester,30,Wales,4600000,74,2019-20
Defender,27,9.0,26.0,43.0,60%,0.0,3.0,28.0,54.0,26.0,0.0,161.0,147.0,148.0,19.0,56.0,38.0,0.0,0.0,3,"1,654",61.26,5.0,103.0,18%,3.0,54.0,3,0,29,1.0,3,0.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,Ben Chilwell,22,England,15500000,79,2019-20
Midfielder,3,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,14,4.67,0.0,0.0,,,,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0%,0.0,,,,,,,,,Tahith Chong,19,Netherlands,1200000,65,2019-20
Midfielder,20,,,17.0,47%,,3.0,24.0,12.0,5.0,,51.0,39.0,54.0,3.0,12.0,10.0,,0.0,1,496,24.8,0.0,4.0,0%,0.0,19.0,2,1,12,0.0,1,0.0,1.0,0.0,0.0,0.05,0.0,0.0,7.0,2.0,29%,0.0,,,,,,,,,Hamza Choudhury,21,England,8000000,74,2019-20
Defender,21,3.0,33.0,38.0,55%,0.0,1.0,29.0,56.0,33.0,0.0,107.0,120.0,73.0,4.0,69.0,51.0,0.0,0.0,0,"1,307",62.24,2.0,0.0,0%,2.0,52.0,5,0,17,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Andreas Christensen,23,Denmark,19000000,80,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Jake Clarke-Salter,21,England,2500000,70,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jordy Clasie,28,Netherlands,7500000,76,2019-20
Midfielder,18,,,28.0,54%,,7.0,10.0,15.0,4.0,,51.0,54.0,61.0,7.0,9.0,12.0,,0.0,0,430,23.89,0.0,29.0,21%,0.0,16.0,2,0,16,0.0,1,0.0,1.0,0.0,0.0,0.06,0.0,0.0,17.0,5.0,29%,2.0,,,,,,,,,Tom Cleverley,29,England,7500000,76,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Nathaniel Clyne,28,England,9000000,78,2019-20
Defender,38,13.0,40.0,36.0,64%,3.0,0.0,28.0,117.0,65.0,0.0,244.0,80.0,56.0,4.0,33.0,24.0,0.0,2.0,0,"1,849",48.66,1.0,0.0,0%,4.0,286.0,5,0,17,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Conor Coady,26,England,9500000,77,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jack Colback,29,England,2000000,71,2019-20
Defender,27,5.0,28.0,42.0,74%,0.0,2.0,24.0,36.0,20.0,0.0,118.0,128.0,78.0,38.0,29.0,20.0,0.0,1.0,1,824,30.52,2.0,43.0,7%,0.0,33.0,3,1,19,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Séamus Coleman,30,Republic of Ireland,10000000,79,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Will Collar,22,England,130000,57,2019-20
Forward,24,,,7.0,,,13.0,0.0,3.0,2.0,,,,,,,,,,1,146,6.08,1.0,9.0,,,,0,0,16,14.0,3,0.0,3.0,0.0,0.0,0.13,0.0,0.0,38.0,14.0,37%,5.0,,,,,,,,,Aaron Connolly,19,Republic of Ireland,975000,64,2019-20
Midfielder,30,,,35.0,69%,,8.0,28.0,45.0,24.0,,171.0,140.0,195.0,26.0,56.0,69.0,,0.0,0,923,30.77,2.0,6.0,17%,2.0,48.0,1,0,33,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,33%,1.0,,,,,,,,,Jack Cork,30,England,7000000,76,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Paul Coutts,30,Scotland,1600000,70,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Conor Coventry,19,Republic of Ireland,270000,58,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Martin Cranie,32,England,575000,68,2019-20
Defender,31,5.0,51.0,43.0,60%,0.0,3.0,35.0,59.0,30.0,1.0,172.0,116.0,111.0,11.0,45.0,40.0,0.0,0.0,0,"1,251",40.35,4.0,127.0,20%,0.0,67.0,7,0,16,2.0,3,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,Aaron Cresswell,29,England,6500000,76,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Josh Cullen,23,Republic of Ireland,1100000,67,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie Cumming,19,England,120000,54,2019-20
Forward,12,,,4.0,,,3.0,2.0,1.0,1.0,,,,,,,,,,0,59,4.92,1.0,6.0,,,,0,0,5,4.0,2,0.0,1.0,1.0,0.0,0.17,0.0,0.0,11.0,4.0,36%,2.0,,,,,,,,,Patrick Cutrone,21,Italy,14500000,77,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Renat Dadashov,20,Azerbaijan,875000,64,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pontus Dahlberg,20,Sweden,1100000,68,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,James Daly,19,England,325000,59,2019-20
Midfielder,9,,,3.0,100%,,4.0,2.0,1.0,0.0,,12.0,19.0,21.0,7.0,0.0,6.0,,0.0,0,95,10.56,2.0,5.0,20%,1.0,3.0,0,0,5,3.0,1,1.0,0.0,0.0,0.0,0.11,0.0,0.0,10.0,3.0,30%,0.0,,,,,,,,,Daniel Podence,23,Portugal,14000000,78,2019-20
Defender,2,0.0,2.0,1.0,100%,0.0,0.0,1.0,4.0,4.0,0.0,11.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0,37,18.5,0.0,5.0,40%,0.0,3.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Charlie Daniels,32,England,2500000,73,2019-20
Forward,14,,,4.0,,,2.0,8.0,3.0,1.0,,,,,,,,,,0,221,15.79,0.0,9.0,,,,0,0,0,6.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,4.0,31%,2.0,,,,,,,,,Arnaut Groeneveld,22,Netherlands,11500000,76,2019-20
Defender,16,5.0,14.0,8.0,50%,0.0,2.0,14.0,64.0,29.0,0.0,73.0,52.0,44.0,5.0,39.0,32.0,0.0,0.0,1,582,36.38,0.0,2.0,50%,0.0,37.0,0,0,5,0.0,0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,Scott Dann,32,England,4300000,75,2019-20
Defender,6,1.0,8.0,6.0,67%,0.0,0.0,2.0,7.0,3.0,0.0,13.0,18.0,24.0,3.0,7.0,12.0,0.0,0.0,1,131,21.83,0.0,4.0,0%,0.0,4.0,0,1,4,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Kevin Danso,20,Austria,3400000,71,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karl Darlow,28,England,3500000,73,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Matteo Darmian,29,Italy,5500000,75,2019-20
Forward,18,,,1.0,,,2.0,0.0,3.0,2.0,,,,,,,,,,0,136,7.56,0.0,2.0,,,,0,0,12,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,29%,3.0,,,,,,,,,Keinan Davis,21,England,950000,65,2019-20
Defender,29,4.0,49.0,29.0,62%,1.0,8.0,34.0,111.0,69.0,1.0,123.0,144.0,90.0,3.0,102.0,46.0,0.0,0.0,0,937,32.31,0.0,4.0,25%,1.0,86.0,6,0,31,0.0,2,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,Craig Dawson,29,England,5500000,75,2019-20
Midfielder,35,,,45.0,53%,,29.0,18.0,23.0,14.0,,136.0,138.0,153.0,48.0,17.0,17.0,,0.0,20,"1,907",54.49,33.0,304.0,25%,32.0,121.0,3,0,26,3.0,13,0.0,11.0,2.0,6.0,0.37,2.0,1.0,99.0,31.0,31%,3.0,,,,,,,,,Kevin Bruyne,28,Belgium,90000000,91,2019-20
Forward,27,,,19.0,,,13.0,11.0,26.0,17.0,,,,,,,,,,2,709,26.26,8.0,10.0,,,,3,0,37,12.0,10,1.0,7.0,2.0,0.0,0.37,5.0,0.0,45.0,23.0,51%,9.0,,,,,,,,,Troy Deeney,31,England,9500000,78,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jermain Defoe,36,England,2800000,76,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Steven Defour,31,Belgium,9000000,78,2019-20
Midfielder,16,,,26.0,46%,,3.0,15.0,16.0,9.0,,94.0,69.0,51.0,21.0,15.0,9.0,,1.0,0,781,48.81,0.0,8.0,63%,1.0,58.0,3,1,18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0%,0.0,,,,,,,,,Fabian Delph,29,England,7500000,77,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Jason Denayer,24,Belgium,15500000,79,2019-20
Midfielder,38,,,68.0,46%,,5.0,38.0,61.0,42.0,,152.0,187.0,167.0,16.0,96.0,84.0,,1.0,0,"1,323",34.82,1.0,8.0,38%,0.0,66.0,5,0,31,0.0,4,1.0,2.0,1.0,0.0,0.11,0.0,0.0,20.0,5.0,25%,1.0,,,,,,,,,Leander Dendoncker,24,Belgium,14000000,78,2019-20
Forward,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Fousseni Diabaté,23,Mali,2400000,70,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Grady Diangana,21,England,2000000,68,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Brahim Díaz,19,Spain,7500000,73,2019-20
Midfielder,19,,,21.0,57%,,0.0,21.0,61.0,37.0,,59.0,95.0,75.0,4.0,66.0,42.0,,0.0,2,914,48.11,0.0,3.0,0%,3.0,47.0,5,0,19,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,13%,2.0,,,,,,,,,Eric Dier,25,England,14500000,79,2019-20
Defender,35,7.0,49.0,73.0,67%,0.0,15.0,42.0,93.0,47.0,0.0,182.0,237.0,167.0,23.0,114.0,53.0,1.0,0.0,7,"1,374",39.26,8.0,270.0,27%,2.0,64.0,6,0,43,3.0,0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,Lucas Digne,25,France,28500000,83,2019-20
Defender,32,4.0,54.0,27.0,56%,1.0,1.0,47.0,164.0,84.0,0.0,145.0,122.0,84.0,5.0,79.0,40.0,0.0,1.0,1,974,30.44,3.0,1.0,0%,0.0,49.0,8,0,31,1.0,3,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,Issa Diop,22,France,14000000,78,2019-20
Midfielder,18,,,27.0,78%,,3.0,9.0,9.0,3.0,,48.0,104.0,92.0,44.0,3.0,16.0,,0.0,2,239,13.28,3.0,21.0,19%,1.0,5.0,4,1,23,3.0,2,0.0,2.0,0.0,0.0,0.11,0.0,0.0,20.0,8.0,40%,3.0,,,,,,,,,Moussa Djenepo,21,Mali,8500000,74,2019-20
Defender,36,12.0,31.0,55.0,53%,1.0,9.0,40.0,47.0,30.0,0.0,160.0,233.0,169.0,28.0,133.0,97.0,0.0,0.0,3,"1,476",41.0,2.0,45.0,16%,1.0,47.0,1,0,28,3.0,4,1.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,Matt Doherty,27,Republic of Ireland,10500000,78,2019-20
Midfielder,4,,,2.0,0%,,0.0,0.0,0.0,0.0,,4.0,4.0,6.0,1.0,0.0,2.0,,0.0,0,10,2.5,0.0,0.0,0%,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100%,0.0,,,,,,,,,Domingos Quina,19,Portugal,2300000,69,2019-20
Midfielder,37,,,64.0,47%,,20.0,31.0,31.0,11.0,,270.0,174.0,206.0,40.0,55.0,57.0,,0.0,2,"1,678",45.35,6.0,29.0,17%,0.0,41.0,9,0,51,6.0,4,0.0,4.0,0.0,1.0,0.11,0.0,0.0,61.0,12.0,20%,4.0,,,,,,,,,Abdoulaye Doucouré,26,France,20000000,81,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Kieran Dowell,21,England,3400000,70,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jake Doyle-Hayes,20,Republic of Ireland,170000,55,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Luke Dreher,20,England,350000,59,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Anthony Driscoll-Glennon,19,England,150000,56,2019-20
Midfielder,10,,,18.0,61%,,5.0,6.0,7.0,5.0,,48.0,42.0,42.0,6.0,6.0,18.0,,0.0,0,338,33.8,2.0,43.0,30%,3.0,14.0,0,0,9,2.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,40%,0.0,,,,,,,,,Ondrej Duda,24,Slovakia,12000000,77,2019-20
Defender,19,2.0,18.0,18.0,50%,1.0,1.0,21.0,70.0,48.0,0.0,56.0,98.0,48.0,3.0,70.0,26.0,0.0,0.0,0,641,33.74,0.0,1.0,100%,0.0,44.0,2,0,14,0.0,1,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,Shane Duffy,27,Republic of Ireland,11000000,78,2019-20
