Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,mod name,age,nationality,value_eur,overall,Season
Midfielder,31,,,70.0,63%,,14.0,79.0,28.0,5.0,,183.0,109.0,163.0,10.0,6.0,14.0,,1.0,1,"1,293",41.71,5.0,136.0,35%,6.0,62.0,7,0,35,1.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,12.0,32%,1.0,,,,,,,,,Yohan Cabaye,31,France,11000000,79,2017-18
Defender,27,9.0,24.0,29.0,72%,0.0,2.0,27.0,123.0,79.0,0.0,103.0,141.0,61.0,4.0,93.0,31.0,0.0,1.0,0,"1,330",49.26,0.0,0.0,0%,0.0,47.0,1,1,17,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Gary Cahill,31,England,21000000,84,2017-18
Forward,32,,,15.0,,,10.0,10.0,22.0,13.0,,,,,,,,,,6,493,15.41,6.0,19.0,,,,4,0,43,15.0,4,2.0,1.0,1.0,0.0,0.13,0.0,0.0,43.0,17.0,40%,5.0,,,,,,,,,Dominic Calvert-Lewin,20,England,1200000,65,2017-18
Midfielder,20,,,34.0,62%,,1.0,36.0,61.0,23.0,,89.0,94.0,82.0,14.0,39.0,32.0,,0.0,0,506,25.3,0.0,9.0,0%,0.0,28.0,2,0,16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0%,0.0,,,,,,,,,Geoff Cameron,31,United States,5000000,76,2017-18
Midfielder,26,,,67.0,81%,,5.0,28.0,32.0,20.0,,196.0,163.0,123.0,24.0,46.0,49.0,,0.0,4,"1,543",59.35,5.0,11.0,45%,11.0,76.0,8,0,27,0.0,3,2.0,1.0,0.0,1.0,0.12,0.0,0.0,27.0,8.0,30%,1.0,,,,,,,,,Emre Can,23,Germany,19500000,80,2017-18
Midfielder,23,,,43.0,60%,,12.0,43.0,35.0,22.0,,119.0,114.0,99.0,13.0,42.0,23.0,,0.0,0,875,38.04,0.0,4.0,25%,5.0,62.0,3,0,21,1.0,1,0.0,1.0,0.0,1.0,0.04,0.0,0.0,23.0,3.0,13%,1.0,,,,,,,,,Etienne Capoue,28,France,7500000,76,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Baily Cargill,21,England,850000,65,2017-18
Midfielder,2,,,1.0,100%,,1.0,1.0,3.0,0.0,,17.0,4.0,6.0,2.0,0.0,2.0,,0.0,0,99,49.5,0.0,0.0,0%,1.0,12.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50%,1.0,,,,,,,,,Michael Carrick,35,England,3500000,80,2017-18
Forward,7,,,5.0,,,4.0,0.0,5.0,5.0,,,,,,,,,,1,123,17.57,0.0,0.0,,,,0,0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,36%,0.0,,,,,,,,,Guido Carrillo,26,Argentina,6500000,74,2017-18
Midfielder,37,,,53.0,62%,,9.0,29.0,15.0,5.0,,139.0,94.0,108.0,14.0,11.0,21.0,,1.0,4,"1,444",39.03,6.0,129.0,32%,3.0,80.0,3,0,23,1.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,3.0,15%,0.0,,,,,,,,,Tom Carroll,25,England,5000000,73,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Cameron Carter-Vickers,19,United States,1700000,68,2017-18
Defender,7,1.0,6.0,8.0,63%,0.0,0.0,3.0,38.0,18.0,0.0,32.0,20.0,10.0,1.0,10.0,6.0,0.0,0.0,0,185,26.43,0.0,0.0,0%,0.0,24.0,1,0,2,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Craig Cathcart,28,Northern Ireland,3200000,73,2017-18
Defender,32,7.0,44.0,54.0,63%,0.0,4.0,24.0,82.0,38.0,0.0,155.0,110.0,115.0,7.0,33.0,62.0,0.0,2.0,3,"1,275",39.84,6.0,137.0,20%,2.0,77.0,3,0,16,3.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Cédric Soares,25,Portugal,13000000,79,2017-18
Midfielder,5,,,1.0,0%,,1.0,0.0,3.0,1.0,,15.0,3.0,10.0,1.0,1.0,2.0,,0.0,0,69,13.8,0.0,7.0,0%,0.0,1.0,1,0,1,0.0,1,0.0,1.0,0.0,0.0,0.2,0.0,1.0,4.0,2.0,50%,0.0,,,,,,,,,Nacer Chadli,27,Belgium,11000000,78,2017-18
Midfielder,6,,,9.0,67%,,2.0,6.0,6.0,6.0,,36.0,33.0,20.0,7.0,11.0,5.0,,0.0,0,182,30.33,0.0,2.0,0%,1.0,9.0,1,0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,33%,1.0,,,,,,,,,Nathaniel Chalobah,22,England,9000000,75,2017-18
Defender,12,1.0,14.0,17.0,59%,0.0,3.0,18.0,44.0,22.0,0.0,71.0,57.0,56.0,7.0,28.0,30.0,0.0,0.0,0,600,50.0,0.0,7.0,14%,0.0,31.0,1,0,10,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Calum Chambers,22,England,9000000,75,2017-18
Defender,24,4.0,30.0,36.0,72%,0.0,2.0,28.0,62.0,33.0,0.0,129.0,156.0,129.0,31.0,67.0,61.0,0.0,1.0,2,901,37.54,4.0,84.0,20%,0.0,27.0,1,1,13,4.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Ben Chilwell,20,England,2800000,70,2017-18
Midfielder,8,,,9.0,56%,,2.0,8.0,4.0,2.0,,22.0,14.0,17.0,0.0,0.0,1.0,,0.0,1,164,20.5,1.0,1.0,0%,1.0,12.0,1,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0%,0.0,,,,,,,,,Hamza Choudhury,19,England,800000,65,2017-18
Defender,23,5.0,26.0,43.0,67%,0.0,2.0,34.0,55.0,20.0,1.0,74.0,68.0,60.0,5.0,12.0,12.0,0.0,1.0,0,619,26.91,0.0,73.0,15%,0.0,39.0,1,0,13,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Chris Löwe,28,Germany,3200000,73,2017-18
Defender,27,6.0,23.0,26.0,50%,0.0,2.0,38.0,104.0,60.0,0.0,139.0,98.0,40.0,5.0,56.0,29.0,0.0,1.0,0,"1,349",49.96,0.0,0.0,0%,1.0,62.0,0,0,8,1.0,0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,Andreas Christensen,21,Denmark,23000000,81,2017-18
Defender,27,6.0,23.0,26.0,50%,0.0,2.0,38.0,104.0,60.0,0.0,139.0,98.0,40.0,5.0,56.0,29.0,0.0,1.0,0,"1,349",49.96,0.0,0.0,0%,1.0,62.0,0,0,8,1.0,0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,Andreas Christensen,23,Denmark,350000,61,2017-18
Defender,20,4.0,30.0,25.0,68%,0.0,2.0,17.0,140.0,65.0,3.0,95.0,80.0,67.0,4.0,41.0,37.0,0.0,0.0,1,699,34.95,2.0,2.0,0%,1.0,61.0,3,0,17,0.0,2,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Ciaran Clark,27,Republic of Ireland,7500000,76,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Jake Clarke-Salter,19,England,500000,61,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jordy Clasie,26,Netherlands,9000000,77,2017-18
Midfielder,23,,,48.0,54%,,6.0,25.0,19.0,6.0,,151.0,103.0,124.0,5.0,24.0,42.0,,0.0,2,"1,137",49.43,0.0,82.0,23%,2.0,57.0,1,1,33,1.0,1,0.0,1.0,0.0,0.0,0.04,0.0,0.0,16.0,3.0,19%,1.0,,,,,,,,,Tom Cleverley,27,England,8000000,76,2017-18
Midfielder,29,,,34.0,56%,,4.0,29.0,30.0,17.0,,110.0,89.0,91.0,5.0,37.0,36.0,,0.0,1,786,27.1,1.0,55.0,22%,2.0,33.0,2,0,10,3.0,3,0.0,1.0,2.0,0.0,0.1,0.0,0.0,19.0,7.0,37%,2.0,,,,,,,,,Sam Clucas,26,England,3700000,72,2017-18
Defender,3,1.0,1.0,3.0,33%,0.0,1.0,0.0,3.0,1.0,0.0,10.0,6.0,12.0,0.0,3.0,3.0,0.0,0.0,0,104,34.67,0.0,7.0,14%,0.0,5.0,1,0,4,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Nathaniel Clyne,26,England,22000000,82,2017-18
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luke Coddington,22,England,70000,53,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jack Colback,27,England,3900000,73,2017-18
Defender,12,4.0,12.0,14.0,100%,0.0,0.0,10.0,23.0,16.0,0.0,53.0,66.0,44.0,25.0,14.0,11.0,0.0,1.0,1,357,29.75,1.0,28.0,14%,0.0,10.0,0,0,3,0.0,0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,Séamus Coleman,28,Republic of Ireland,14000000,81,2017-18
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Aaron Connolly,17,Republic of Ireland,180000,55,2017-18
Midfielder,7,,,5.0,80%,,1.0,3.0,2.0,0.0,,11.0,9.0,8.0,1.0,2.0,2.0,,0.0,0,96,13.71,1.0,0.0,0%,0.0,7.0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0%,0.0,,,,,,,,,Francis Coquelin,26,France,12000000,79,2017-18
Midfielder,38,,,60.0,73%,,5.0,41.0,81.0,38.0,,244.0,196.0,198.0,31.0,58.0,78.0,,1.0,1,"1,584",41.68,0.0,19.0,21%,0.0,87.0,7,0,23,1.0,2,2.0,0.0,0.0,0.0,0.05,0.0,0.0,15.0,5.0,33%,0.0,,,,,,,,,Jack Cork,28,England,9500000,78,2017-18
Goalkeeper,35,15.0,34.0,,,,,,,,,,,,,,,0.0,0.0,0,983,28.09,,,,,188.0,2,0,2,,0,,,,,,,,,,,,76.0,0.0,9.0,24.0,9.0,12.0,214.0,248.0,Thibaut Courtois,25,Belgium,59000000,89,2017-18
Defender,3,0.0,7.0,3.0,67%,0.0,0.0,1.0,9.0,4.0,1.0,9.0,6.0,3.0,1.0,2.0,2.0,0.0,0.0,0,90,30.0,0.0,0.0,0%,0.0,8.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Martin Cranie,30,England,650000,68,2017-18
Defender,36,10.0,60.0,34.0,62%,0.0,6.0,44.0,110.0,67.0,0.0,149.0,111.0,104.0,5.0,57.0,48.0,0.0,0.0,7,"1,299",36.08,5.0,196.0,18%,3.0,98.0,7,0,20,3.0,1,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,Aaron Cresswell,27,England,7000000,76,2017-18
Forward,31,,,2.0,,,1.0,1.0,31.0,28.0,,,,,,,,,,2,634,20.45,5.0,3.0,,,,4,0,40,14.0,5,3.0,1.0,1.0,2.0,0.16,0.0,0.0,23.0,9.0,39%,3.0,,,,,,,,,Peter Crouch,36,England,2000000,74,2017-18
Midfielder,2,,,0.0,0%,,0.0,2.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0,4,2.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Josh Cullen,21,Republic of Ireland,950000,65,2017-18
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pontus Dahlberg,18,Sweden,775000,65,2017-18
Defender,35,6.0,50.0,48.0,71%,0.0,6.0,31.0,93.0,39.0,1.0,214.0,122.0,95.0,13.0,46.0,44.0,0.0,0.0,3,"1,568",44.8,4.0,106.0,11%,2.0,59.0,0,0,7,0.0,1,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,Charlie Daniels,30,England,4800000,75,2017-18
Defender,17,1.0,26.0,10.0,50%,0.0,3.0,23.0,97.0,60.0,0.0,72.0,68.0,57.0,7.0,49.0,33.0,0.0,1.0,0,566,33.29,1.0,2.0,0%,1.0,47.0,4,0,12,2.0,1,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,Scott Dann,30,England,7500000,78,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Tendayi Darikwa,25,England,1900000,70,2017-18
Goalkeeper,10,2.0,15.0,,,,,,,,,,,,,,,1.0,1.0,0,297,29.7,,,,,82.0,0,0,0,,0,,,,,,,,,,,,35.0,0.0,3.0,9.0,3.0,1.0,37.0,87.0,Karl Darlow,26,England,1600000,70,2017-18
Defender,8,3.0,3.0,16.0,88%,0.0,0.0,7.0,22.0,14.0,0.0,17.0,24.0,27.0,1.0,6.0,6.0,0.0,0.0,0,195,24.38,0.0,6.0,0%,0.0,9.0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Matteo Darmian,27,Italy,13500000,80,2017-18
Midfielder,33,,,30.0,67%,,8.0,24.0,17.0,10.0,,110.0,117.0,162.0,26.0,19.0,36.0,,0.0,1,691,20.94,0.0,17.0,29%,1.0,22.0,7,0,38,3.0,2,0.0,1.0,1.0,0.0,0.06,0.0,0.0,21.0,3.0,14%,1.0,,,,,,,,,Tom Davies,19,England,7000000,73,2017-18
Midfielder,33,,,30.0,67%,,8.0,24.0,17.0,10.0,,110.0,117.0,162.0,26.0,19.0,36.0,,0.0,1,691,20.94,0.0,17.0,29%,1.0,22.0,7,0,38,3.0,2,0.0,1.0,1.0,0.0,0.06,0.0,0.0,21.0,3.0,14%,1.0,,,,,,,,,Tom Davies,25,England,230000,60,2017-18
Midfielder,23,,,30.0,70%,,4.0,15.0,23.0,12.0,,137.0,61.0,75.0,9.0,14.0,26.0,,1.0,0,"1,044",45.39,1.0,42.0,29%,7.0,45.0,0,0,8,3.0,3,1.0,1.0,1.0,0.0,0.13,0.0,0.0,13.0,4.0,31%,0.0,,,,,,,,,Steven Davis,32,Northern Ireland,6500000,77,2017-18
Defender,28,7.0,39.0,38.0,74%,0.0,5.0,52.0,132.0,81.0,0.0,133.0,183.0,132.0,8.0,117.0,68.0,0.0,0.0,0,906,32.36,1.0,42.0,33%,0.0,61.0,6,0,35,4.0,2,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Craig Dawson,27,England,6000000,75,2017-18
Midfielder,37,,,62.0,69%,,24.0,25.0,12.0,3.0,,207.0,172.0,187.0,63.0,15.0,16.0,,0.0,16,"2,693",72.78,19.0,248.0,25%,41.0,130.0,2,0,30,2.0,8,0.0,3.0,5.0,4.0,0.22,0.0,1.0,94.0,39.0,41%,3.0,,,,,,,,,Kevin Bruyne,26,Belgium,83000000,89,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Siem Jong,28,Netherlands,7500000,76,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Zachary Dearnley,18,England,775000,63,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Mathieu Debuchy,31,France,6000000,77,2017-18
Forward,29,,,15.0,,,9.0,5.0,20.0,14.0,,,,,,,,,,2,542,18.69,4.0,7.0,,,,1,1,24,16.0,5,0.0,5.0,0.0,0.0,0.17,3.0,0.0,36.0,15.0,42%,5.0,,,,,,,,,Troy Deeney,29,England,10500000,78,2017-18
Forward,24,,,12.0,,,4.0,4.0,0.0,0.0,,,,,,,,,,1,131,5.46,1.0,5.0,,,,1,0,12,9.0,4,0.0,4.0,0.0,3.0,0.17,0.0,0.0,27.0,15.0,56%,3.0,,,,,,,,,Jermain Defoe,34,England,8000000,80,2017-18
Midfielder,24,,,33.0,67%,,5.0,46.0,18.0,2.0,,156.0,58.0,70.0,13.0,5.0,13.0,,0.0,1,"1,016",42.33,1.0,35.0,29%,2.0,68.0,6,0,13,0.0,1,0.0,1.0,0.0,0.0,0.04,0.0,1.0,19.0,7.0,37%,0.0,,,,,,,,,Steven Defour,29,Belgium,10000000,78,2017-18
Defender,2,0.0,5.0,2.0,50%,0.0,0.0,3.0,7.0,5.0,0.0,6.0,3.0,4.0,1.0,0.0,4.0,0.0,0.0,0,38,19.0,0.0,0.0,0%,0.0,3.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Damien Delaney,35,Republic of Ireland,1300000,74,2017-18
Midfielder,22,,,46.0,74%,,4.0,30.0,35.0,11.0,,149.0,114.0,77.0,30.0,21.0,31.0,,1.0,2,"1,614",73.36,1.0,13.0,23%,0.0,52.0,2,0,15,0.0,1,0.0,1.0,0.0,0.0,0.05,0.0,0.0,10.0,3.0,30%,0.0,,,,,,,,,Fabian Delph,27,England,10000000,77,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Jason Denayer,22,Belgium,7000000,74,2017-18
Forward,33,,,14.0,,,6.0,11.0,35.0,24.0,,,,,,,,,,1,482,14.61,1.0,3.0,,,,1,0,28,6.0,6,2.0,3.0,1.0,1.0,0.18,0.0,0.0,25.0,12.0,48%,3.0,,,,,,,,,Laurent Depoitre,28,Belgium,6000000,74,2017-18
Forward,14,,,9.0,67%,,0.0,8.0,7.0,5.0,,33.0,53.0,50.0,16.0,14.0,11.0,,0.0,1,227,16.21,0.0,10.0,30%,1.0,4.0,1,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33%,1.0,,,,,,,,,Fousseni Diabaté,21,Mali,300000,60,2017-18
Midfielder,31,,,89.0,72%,,6.0,48.0,28.0,22.0,,142.0,187.0,203.0,25.0,62.0,57.0,,0.0,0,816,26.32,1.0,6.0,17%,2.0,47.0,3,0,44,0.0,2,0.0,2.0,0.0,0.0,0.06,0.0,0.0,20.0,6.0,30%,0.0,,,,,,,,,Mohamed Diamé,30,Senegal,3800000,73,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Grady Diangana,19,England,200000,58,2017-18
Forward,5,,,1.0,,,1.0,1.0,0.0,0.0,,,,,,,,,,0,28,5.6,0.0,1.0,,,,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33%,1.0,,,,,,,,,Brahim Díaz,17,Spain,1300000,66,2017-18
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Diego Costa,28,Spain,46000000,86,2017-18
Midfielder,34,,,61.0,70%,,9.0,48.0,82.0,46.0,,170.0,163.0,127.0,13.0,83.0,62.0,,2.0,2,"2,248",66.12,3.0,26.0,19%,2.0,164.0,4,0,23,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,7.0,22%,1.0,,,,,,,,,Eric Dier,23,England,25000000,82,2017-18
Forward,35,,,48.0,,,12.0,14.0,70.0,43.0,,,,,,,,,,2,558,15.94,3.0,34.0,,,,6,0,38,23.0,6,1.0,2.0,3.0,0.0,0.17,0.0,0.0,59.0,20.0,34%,7.0,,,,,,,,,Mame Diouf,29,Senegal,9000000,77,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Brice Djédjé,26,Ivory Coast,5500000,74,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Domingos Quina,17,Portugal,600000,62,2017-18
Midfielder,37,,,79.0,66%,,10.0,54.0,55.0,26.0,,345.0,188.0,203.0,41.0,43.0,52.0,,0.0,3,"2,244",60.65,1.0,26.0,23%,2.0,84.0,10,0,44,2.0,7,0.0,5.0,1.0,1.0,0.19,0.0,0.0,47.0,17.0,36%,1.0,,,,,,,,,Abdoulaye Doucouré,24,France,12000000,78,2017-18
Defender,37,9.0,52.0,31.0,61%,0.0,5.0,50.0,327.0,237.0,4.0,162.0,254.0,137.0,6.0,198.0,95.0,0.0,1.0,1,"1,358",36.7,2.0,3.0,67%,0.0,135.0,8,0,33,7.0,0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,Shane Duffy,25,Republic of Ireland,6500000,74,2017-18
Defender,20,5.0,18.0,28.0,71%,0.0,1.0,23.0,92.0,56.0,0.0,73.0,93.0,57.0,0.0,55.0,35.0,0.0,1.0,0,599,29.95,0.0,22.0,14%,1.0,39.0,1,0,8,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Paul Dummett,25,Wales,2500000,71,2017-18
Defender,38,10.0,54.0,67.0,49%,1.0,9.0,71.0,223.0,128.0,2.0,252.0,214.0,142.0,10.0,122.0,73.0,4.0,0.0,1,"1,496",39.37,1.0,7.0,29%,3.0,164.0,7,0,36,0.0,1,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,Lewis Dunk,25,England,7500000,75,2017-18
Midfielder,24,,,22.0,73%,,4.0,11.0,2.0,1.0,,82.0,70.0,115.0,23.0,5.0,29.0,,0.0,0,512,21.33,1.0,33.0,15%,2.0,5.0,2,0,17,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,20%,1.0,,,,,,,,,Nathan Dyer,29,England,6500000,75,2017-18
Defender,6,0.0,15.0,15.0,60%,0.0,1.0,5.0,19.0,10.0,0.0,29.0,28.0,9.0,3.0,8.0,6.0,0.0,0.0,0,162,27.0,1.0,15.0,13%,0.0,9.0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Thomas Edwards,18,England,450000,61,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Callum Elder,22,Australia,450000,63,2017-18
Midfielder,37,,,51.0,57%,,37.0,31.0,17.0,3.0,,227.0,118.0,177.0,29.0,18.0,27.0,,0.0,10,"2,258",61.03,15.0,222.0,23%,24.0,134.0,0,0,14,1.0,10,0.0,4.0,6.0,1.0,0.27,0.0,0.0,97.0,39.0,40%,2.0,,,,,,,,,Christian Eriksen,25,Denmark,65000000,87,2017-18
Defender,28,4.0,38.0,29.0,76%,0.0,3.0,48.0,126.0,67.0,1.0,142.0,120.0,84.0,10.0,54.0,34.0,1.0,0.0,2,961,34.32,1.0,4.0,50%,0.0,80.0,7,0,26,0.0,2,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Jonny Evans,29,Northern Ireland,10000000,79,2017-18
Defender,5,0.0,10.0,6.0,67%,0.0,0.0,7.0,6.0,4.0,0.0,18.0,18.0,14.0,3.0,7.0,7.0,0.0,0.0,0,97,19.4,0.0,2.0,0%,1.0,5.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Patrice Evra,36,France,1700000,80,2017-18
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adam Federici,32,Australia,2300000,73,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Sofiane Feghouli,27,Algeria,13000000,79,2017-18
